user_id,signup_date,device_type,acquisition_channel,region,kyc_completed,referral_source
634,2024-11-17,iOS,Paid,East,1,
635,2024-03-03,Android,Paid,East,1,
636,2024-09-08,Android,Social,East,1,
637,2024-09-24,Android,Organic,North,0,
638,2024-05-28,Android,Organic,East,1,
639,2024-04-07,Android,Organic,North,1,
640,2024-04-26,iOS,Organic,West,1,
641,2024-01-06,Android,Organic,South,1,
642,2024-04-15,iOS,Referral,West,0,Influencer
643,2024-03-31,Android,Paid,East,0,
644,2025-02-14,iOS,Social,East,1,
645,2024-07-02,iOS,Organic,West,1,
646,2025-03-22,Android,Organic,North,1,
647,2025-04-13,Android,Social,North,0,
648,2024-11-24,Android,Social,North,1,
649,2025-04-14,iOS,Paid,South,1,
650,2024-03-19,Android,Paid,South,0,
651,2025-02-09,Web,Social,East,0,
652,2025-05-26,Android,Paid,West,0,
653,2025-03-02,iOS,Organic,West,0,
654,2025-05-03,iOS,Social,East,0,
655,2025-03-31,iOS,Paid,North,0,
656,2024-09-17,Android,Organic,South,1,
657,2024-06-04,Android,Paid,West,0,
658,2025-03-25,iOS,Paid,East,0,
659,2025-04-22,Android,Social,North,0,
660,2025-03-21,Android,Organic,North,1,
661,2024-08-09,Android,Social,South,1,
662,2024-08-24,Android,Paid,South,0,
663,2025-04-03,Android,Paid,East,1,
664,2024-08-28,Android,Organic,East,1,
665,2025-05-16,Android,Referral,North,0,Friend
666,2024-09-17,iOS,Social,North,1,
667,2025-03-30,iOS,Organic,West,1,
668,2024-02-26,iOS,Organic,North,0,
669,2025-03-29,Web,Paid,East,1,
670,2025-05-21,Android,Referral,South,1,PromoCode
671,2024-01-26,Android,Organic,East,1,
672,2024-05-17,Android,Referral,West,0,PromoCode
673,2025-03-03,Android,Paid,West,1,
674,2024-05-28,Web,Organic,South,1,
675,2024-12-12,Android,Paid,East,0,
676,2025-01-28,Android,Organic,West,1,
677,2024-01-28,Android,Referral,East,1,Friend
678,2025-01-06,Android,Referral,West,1,PromoCode
679,2025-05-10,iOS,Paid,South,0,
680,2024-08-06,Android,Organic,West,0,
681,2025-02-14,Web,Organic,East,1,
682,2024-03-11,Android,Social,East,1,
683,2024-05-07,Android,Paid,West,0,
684,2025-04-13,iOS,Paid,North,1,
685,2024-11-03,Android,Paid,South,1,
686,2025-04-02,Web,Paid,South,1,
687,2025-06-07,Web,Organic,West,1,
688,2024-05-15,iOS,Organic,West,0,
689,2025-03-23,iOS,Organic,North,1,
690,2024-10-04,Android,Referral,South,1,Influencer
691,2025-06-30,Web,Organic,North,0,
692,2024-07-12,Android,Organic,South,1,
693,2024-05-05,iOS,Referral,West,0,Friend
694,2025-06-18,Web,Organic,South,0,
695,2025-01-09,Web,Referral,South,1,Friend
696,2024-01-31,iOS,Organic,South,0,
697,2024-11-05,Android,Organic,North,1,
698,2025-06-09,Web,Paid,North,1,
699,2025-04-22,iOS,Organic,South,1,
700,2025-06-13,Web,Social,East,0,
701,2024-10-01,iOS,Paid,North,0,
702,2024-01-16,Android,Organic,West,0,
703,2024-02-18,Android,Organic,West,1,
704,2024-10-07,Android,Paid,South,1,
705,2025-05-09,iOS,Organic,West,0,
706,2024-04-01,Android,Organic,North,1,
707,2024-01-06,Android,Paid,East,1,
708,2025-06-13,Android,Social,East,1,
709,2024-02-22,iOS,Paid,East,0,
710,2024-08-28,Android,Referral,West,0,Influencer
711,2024-09-03,Android,Social,South,1,
712,2024-03-05,Android,Organic,West,1,
713,2025-03-24,Android,Social,South,0,
714,2024-09-22,Android,Referral,East,0,Influencer
715,2024-11-12,Android,Organic,North,1,
716,2025-02-10,Android,Social,West,0,
717,2024-08-20,Web,Organic,North,1,
718,2025-05-13,iOS,Organic,East,1,
719,2024-05-30,Android,Referral,South,1,Friend
720,2025-05-31,Web,Paid,North,1,
721,2024-12-12,Android,Organic,West,1,
722,2024-05-31,iOS,Organic,North,0,
723,2024-07-19,iOS,Referral,North,1,Friend
724,2024-08-17,Android,Referral,West,0,PromoCode
725,2025-06-23,Android,Paid,South,1,
726,2024-03-23,Android,Social,West,1,
727,2024-11-28,Android,Organic,East,1,
728,2024-08-22,iOS,Organic,South,0,
729,2025-03-02,Android,Referral,North,0,Friend
730,2025-06-17,Android,Referral,West,1,Influencer
731,2024-09-05,Android,Organic,East,0,
732,2024-03-13,Android,Organic,West,1,
733,2024-05-24,Android,Social,South,1,
734,2024-02-15,Android,Social,East,0,
735,2025-05-01,iOS,Referral,North,0,PromoCode
736,2024-03-27,Android,Organic,South,1,
737,2024-01-19,Android,Social,East,1,
738,2024-10-19,iOS,Social,South,1,
739,2024-04-27,Android,Paid,North,0,
740,2024-02-27,iOS,Social,East,1,
741,2024-02-21,iOS,Social,West,0,
742,2024-11-23,Android,Social,West,0,
743,2025-05-22,Android,Social,North,0,
744,2024-02-20,Android,Referral,East,1,Friend
745,2024-10-03,Android,Referral,North,0,Influencer
746,2025-03-01,Android,Paid,North,1,
747,2025-03-16,Android,Referral,South,1,PromoCode
748,2025-01-21,Android,Referral,West,1,Friend
749,2025-04-17,Android,Social,North,1,
750,2024-09-22,iOS,Paid,South,0,
751,2024-07-28,Android,Paid,North,1,
752,2024-01-20,Android,Paid,North,0,
753,2024-06-02,Android,Referral,North,1,PromoCode
754,2024-12-09,iOS,Referral,West,0,PromoCode
755,2025-03-01,Android,Organic,East,0,
756,2024-12-15,iOS,Paid,West,0,
757,2024-06-16,Android,Organic,South,0,
758,2025-01-01,iOS,Organic,East,1,
759,2024-12-27,Android,Referral,South,1,PromoCode
760,2024-12-18,Android,Organic,North,0,
761,2024-10-20,Android,Organic,East,1,
762,2024-05-21,Android,Organic,South,1,
763,2024-11-29,Android,Organic,North,1,
764,2024-04-05,Android,Referral,South,1,PromoCode
765,2024-07-25,iOS,Paid,South,0,
766,2024-03-12,Web,Social,West,0,
767,2024-02-16,Android,Organic,North,1,
768,2025-03-28,Android,Organic,West,1,
769,2024-07-22,Android,Organic,East,1,
770,2025-05-06,iOS,Referral,North,1,Friend
771,2024-06-09,Android,Paid,West,1,
772,2024-12-13,Web,Social,West,1,
773,2025-03-11,Android,Referral,East,1,Influencer
774,2024-01-02,Android,Paid,South,1,
775,2024-05-31,iOS,Referral,South,1,PromoCode
776,2024-07-26,iOS,Social,South,1,
777,2024-11-22,Android,Organic,East,1,
778,2024-08-20,Android,Organic,West,1,
779,2025-01-05,Web,Referral,North,0,PromoCode
780,2024-11-28,Android,Paid,East,1,
781,2024-06-10,iOS,Social,South,1,
782,2024-08-13,Android,Paid,South,1,
783,2025-06-25,iOS,Organic,North,1,
784,2025-02-23,iOS,Social,East,0,
785,2024-07-12,Android,Social,South,0,
786,2024-09-07,iOS,Organic,East,1,
787,2025-05-26,Android,Social,West,0,
788,2024-03-23,Android,Organic,East,1,
789,2025-06-09,Android,Organic,West,0,
790,2025-03-24,Android,Social,North,1,
791,2024-09-12,iOS,Paid,West,1,
792,2024-06-18,Android,Organic,West,1,
793,2025-06-27,Android,Organic,North,0,
794,2024-02-17,Android,Referral,South,1,PromoCode
795,2025-02-10,Android,Organic,North,0,
796,2025-05-04,Android,Paid,East,0,
797,2025-01-27,iOS,Referral,North,0,Influencer
798,2024-12-05,Web,Organic,East,1,
799,2024-03-21,iOS,Referral,South,0,Influencer
800,2025-01-29,Android,Social,East,1,
801,2025-01-15,Android,Paid,North,0,
802,2024-08-11,Android,Organic,North,0,
803,2024-01-29,Android,Organic,South,0,
804,2024-04-29,Android,Referral,North,1,PromoCode
805,2024-07-28,Android,Social,South,0,
806,2024-10-21,Android,Organic,South,1,
807,2024-02-23,Web,Organic,North,1,
808,2025-01-31,Android,Paid,West,1,
809,2024-05-28,Android,Paid,East,0,
810,2025-05-19,Android,Organic,West,1,
811,2024-11-16,Android,Social,South,1,
812,2024-11-05,iOS,Organic,East,1,
813,2024-08-22,Android,Referral,West,1,Friend
814,2025-01-19,Android,Paid,North,1,
815,2024-06-12,Android,Paid,West,0,
816,2025-02-13,Android,Organic,East,1,
817,2024-07-04,Android,Referral,East,0,Influencer
818,2024-10-25,iOS,Organic,East,0,
819,2025-02-13,iOS,Organic,East,0,
820,2024-07-01,iOS,Paid,West,1,
821,2024-02-01,Android,Referral,North,1,PromoCode
822,2024-10-25,iOS,Organic,North,0,
823,2025-02-21,Android,Organic,East,1,
824,2024-03-16,Android,Social,North,1,
825,2024-10-13,iOS,Social,West,1,
826,2024-10-25,Android,Organic,North,0,
827,2024-07-11,Android,Referral,South,1,Friend
828,2024-12-13,iOS,Paid,North,0,
829,2024-05-31,Android,Referral,East,0,Influencer
830,2024-11-26,Android,Social,North,1,
831,2025-04-25,Android,Organic,North,1,
832,2025-05-20,iOS,Referral,North,1,Influencer
833,2024-01-13,Web,Paid,North,1,
834,2025-02-11,iOS,Paid,South,1,
835,2025-05-12,Android,Referral,West,0,Friend
836,2025-03-23,Android,Social,East,0,
837,2024-04-05,Android,Organic,East,1,
838,2024-09-25,Android,Organic,North,1,
839,2024-11-02,Android,Organic,West,1,
840,2024-09-16,Android,Social,North,1,
841,2024-08-04,Android,Referral,South,1,PromoCode
842,2024-01-23,Web,Referral,West,1,PromoCode
843,2025-02-10,Android,Organic,West,0,
844,2024-08-26,Android,Social,West,0,
845,2024-09-10,Android,Social,West,1,
846,2025-04-23,Web,Referral,North,1,Influencer
847,2025-04-06,iOS,Organic,South,1,
848,2024-03-07,iOS,Organic,West,0,
849,2024-07-11,Web,Paid,East,1,
850,2024-09-12,Android,Referral,East,1,Influencer
851,2024-01-28,Android,Organic,South,1,
852,2025-06-09,Android,Referral,East,0,PromoCode
853,2024-04-01,Android,Organic,North,1,
854,2024-06-06,Android,Referral,North,1,Friend
855,2025-01-15,Android,Paid,South,1,
856,2024-06-08,Web,Organic,West,1,
857,2024-06-27,Web,Paid,East,1,
858,2024-08-31,iOS,Organic,East,0,
859,2024-07-05,iOS,Organic,South,0,
860,2024-06-18,iOS,Social,South,1,
861,2024-04-08,Android,Organic,East,0,
862,2024-05-23,Android,Organic,West,1,
863,2025-03-27,iOS,Organic,South,0,
864,2025-02-04,iOS,Organic,North,1,
865,2024-05-06,Android,Organic,East,1,
866,2024-05-24,Web,Organic,South,0,
867,2024-01-15,Android,Paid,South,1,
868,2024-06-29,Android,Organic,South,1,
869,2024-02-06,iOS,Referral,East,0,PromoCode
870,2024-04-23,Android,Organic,North,1,
871,2024-05-08,Android,Organic,North,0,
872,2025-03-19,Android,Organic,East,1,
873,2025-04-08,iOS,Social,South,0,
874,2024-11-13,Android,Referral,East,0,Influencer
875,2024-06-24,iOS,Referral,East,1,Friend
876,2024-04-03,Android,Organic,South,1,
877,2024-11-05,Android,Social,East,0,
878,2024-09-22,Web,Organic,West,1,
879,2025-07-05,Android,Organic,North,1,
880,2024-04-17,Web,Referral,West,1,Friend
881,2024-01-08,Android,Organic,West,1,
882,2024-03-27,Web,Social,West,1,
883,2025-03-17,Android,Organic,East,1,
884,2025-05-09,Android,Social,South,1,
885,2025-04-19,Android,Referral,East,1,Influencer
886,2024-01-01,Android,Paid,North,0,
887,2025-04-12,iOS,Organic,East,0,
888,2024-03-28,Android,Organic,East,0,
889,2024-09-27,Android,Social,East,0,
890,2024-12-19,Android,Organic,East,0,
891,2024-05-01,Android,Referral,West,1,Friend
892,2025-02-07,iOS,Social,South,1,
893,2025-05-23,Android,Organic,North,0,
894,2024-08-15,iOS,Paid,North,0,
895,2024-02-04,iOS,Referral,North,0,Friend
896,2024-02-12,iOS,Organic,East,1,
897,2025-01-24,Android,Organic,North,1,
898,2025-05-07,iOS,Paid,West,0,
899,2025-05-31,Web,Organic,South,1,
900,2024-03-08,iOS,Referral,East,1,Influencer
901,2024-11-21,Android,Organic,East,1,
902,2025-02-06,iOS,Social,West,0,
903,2024-06-28,iOS,Organic,North,1,
904,2024-05-30,iOS,Referral,East,1,PromoCode
905,2024-04-23,Android,Paid,East,1,
906,2025-06-01,Android,Organic,West,1,
907,2024-08-09,iOS,Organic,West,1,
908,2024-03-13,Android,Referral,North,1,Friend
909,2025-04-21,iOS,Social,South,1,
910,2025-02-17,Android,Organic,South,1,
911,2025-07-04,Android,Paid,North,1,
912,2024-07-22,Android,Organic,South,1,
913,2025-05-31,Android,Organic,West,0,
914,2024-09-16,Web,Referral,West,1,Influencer
915,2024-12-25,iOS,Social,West,1,
916,2025-01-28,iOS,Organic,South,1,
917,2025-02-11,Android,Social,South,0,
918,2025-06-22,iOS,Organic,East,1,
919,2025-03-13,iOS,Referral,East,1,Influencer
920,2024-10-28,Android,Paid,East,1,
921,2024-10-18,Android,Paid,South,1,
922,2024-05-01,iOS,Paid,East,0,
923,2025-03-09,iOS,Organic,West,0,
924,2025-06-24,Web,Referral,South,1,PromoCode
925,2025-07-04,Android,Referral,North,0,Influencer
926,2025-02-22,iOS,Organic,South,1,
927,2025-05-01,Android,Social,East,1,
928,2024-04-07,Android,Organic,South,1,
929,2024-05-08,Android,Referral,East,0,PromoCode
930,2024-07-06,Android,Organic,East,0,
931,2024-05-05,Android,Organic,North,1,
932,2025-04-08,Android,Organic,North,1,
933,2024-07-03,iOS,Paid,West,0,
934,2025-03-24,iOS,Referral,East,1,Friend
935,2024-09-20,Android,Organic,South,1,
936,2025-02-15,Web,Organic,North,0,
937,2025-05-11,Android,Organic,North,0,
938,2024-04-16,Android,Referral,East,1,Influencer
939,2024-04-20,iOS,Referral,South,0,Friend
940,2024-05-21,Android,Organic,North,0,
941,2025-01-09,Android,Organic,North,0,
942,2025-02-03,Android,Referral,South,1,Influencer
943,2024-11-23,Android,Organic,North,1,
944,2024-10-24,iOS,Organic,South,0,
945,2024-06-19,Android,Organic,East,0,
946,2024-08-08,Android,Paid,North,0,
947,2024-12-17,Android,Paid,East,1,
948,2025-04-30,iOS,Referral,South,0,PromoCode
949,2024-07-10,Android,Organic,East,1,
950,2025-03-22,iOS,Referral,East,0,Friend
951,2024-03-15,Android,Organic,East,0,
952,2025-03-12,Android,Social,West,0,
953,2024-11-01,Android,Paid,South,1,
954,2024-04-14,Android,Paid,South,1,
955,2024-08-24,Android,Organic,South,1,
956,2025-03-17,Android,Organic,South,0,
957,2024-05-10,Web,Paid,South,0,
958,2024-07-25,Android,Referral,North,1,Influencer
959,2025-04-15,iOS,Organic,North,1,
960,2024-05-12,Android,Social,North,1,
961,2024-10-24,Android,Social,East,0,
962,2024-12-25,Android,Paid,East,0,
963,2024-02-05,Web,Social,South,0,
964,2024-10-31,Android,Organic,West,1,
965,2024-09-20,Android,Organic,South,1,
966,2024-08-15,Android,Organic,North,1,
967,2024-11-10,Android,Paid,South,0,
968,2025-01-27,Android,Organic,East,1,
969,2024-11-12,Android,Social,South,1,
970,2024-07-25,Android,Organic,North,0,
971,2025-02-19,Android,Organic,South,1,
972,2025-01-07,iOS,Social,East,1,
973,2025-05-06,Android,Organic,West,1,
974,2024-07-07,Android,Organic,North,1,
975,2025-03-28,Android,Referral,South,0,Friend
976,2025-01-26,iOS,Organic,East,1,
977,2025-06-03,Android,Organic,North,1,
978,2024-07-11,Android,Organic,North,0,
979,2024-04-07,Android,Paid,East,1,
980,2025-01-24,Android,Social,South,1,
981,2024-06-26,Android,Social,South,0,
982,2025-01-13,iOS,Organic,South,0,
983,2024-04-03,iOS,Organic,North,0,
984,2025-02-03,iOS,Paid,West,1,
985,2024-09-28,Android,Social,North,1,
986,2024-07-23,Android,Organic,South,1,
987,2024-03-02,Android,Organic,North,0,
988,2024-04-17,Android,Referral,West,1,PromoCode
989,2025-01-01,Android,Social,North,1,
990,2025-03-31,iOS,Organic,East,0,
991,2024-06-03,Android,Organic,South,1,
992,2024-10-30,Android,Organic,South,1,
993,2025-05-19,Android,Organic,South,0,
994,2025-02-08,Android,Referral,North,0,Friend
995,2024-03-07,Android,Referral,North,1,PromoCode
996,2024-01-07,iOS,Referral,North,1,Influencer
997,2024-09-02,Android,Organic,South,1,
998,2025-05-04,iOS,Organic,North,1,
999,2025-02-25,iOS,Organic,South,0,
1000,2024-02-26,iOS,Organic,North,0,
1001,2025-04-13,Android,Referral,South,1,Friend
1002,2024-03-26,Android,Organic,East,0,
1003,2024-02-13,Android,Organic,North,1,
1004,2024-04-11,iOS,Organic,South,0,
1005,2024-10-04,Android,Paid,East,0,
1006,2025-05-04,iOS,Paid,East,0,
1007,2025-04-29,Android,Social,West,0,
1008,2024-08-18,Android,Organic,North,1,
1009,2025-04-23,Android,Referral,South,0,Friend
1010,2024-05-14,Android,Organic,West,1,
1011,2025-05-23,Android,Organic,North,1,
1012,2024-12-29,iOS,Social,East,1,
1013,2024-04-03,iOS,Organic,North,1,
1014,2024-08-07,iOS,Referral,South,1,Friend
1015,2024-05-20,iOS,Organic,East,0,
1016,2024-10-04,iOS,Paid,West,1,
1017,2024-09-11,Android,Referral,North,1,PromoCode
1018,2025-01-15,iOS,Social,North,0,
1019,2024-12-12,Android,Social,West,1,
1020,2024-05-03,Android,Paid,North,1,
1021,2024-04-22,iOS,Organic,North,0,
1022,2025-07-03,Android,Referral,North,1,Friend
1023,2024-11-21,Android,Referral,East,0,Influencer
1024,2024-02-11,Android,Organic,East,1,
1025,2024-04-03,Android,Paid,South,1,
1026,2025-04-10,Web,Social,North,0,
1027,2024-07-29,Android,Paid,South,0,
1028,2024-07-17,Android,Organic,East,0,
1029,2024-08-15,Android,Social,North,0,
1030,2024-12-01,Android,Organic,South,0,
1031,2024-05-21,Web,Organic,North,1,
1032,2024-03-01,Android,Referral,North,1,PromoCode
1033,2024-01-14,Android,Organic,West,1,
1034,2024-01-25,iOS,Referral,South,0,Friend
1035,2024-05-12,Web,Organic,East,1,
1036,2025-01-03,iOS,Organic,South,1,
1037,2025-02-02,iOS,Organic,South,0,
1038,2024-04-13,Android,Social,South,1,
1039,2024-03-06,Android,Paid,West,0,
1040,2025-03-20,Android,Organic,North,1,
1041,2025-03-11,iOS,Organic,East,1,
1042,2025-01-04,Android,Organic,West,1,
1043,2024-03-21,Android,Paid,East,1,
1044,2024-07-02,Android,Organic,West,1,
1045,2024-04-19,Android,Paid,North,0,
1046,2025-05-21,Android,Paid,East,1,
1047,2024-03-31,Web,Referral,South,1,Friend
1048,2024-07-22,Android,Referral,West,0,Friend
1049,2024-03-22,iOS,Paid,East,1,
1050,2025-06-13,iOS,Organic,North,1,
1051,2024-04-06,Android,Referral,East,0,Influencer
1052,2025-03-25,Android,Referral,West,1,PromoCode
1053,2025-04-19,Android,Organic,North,1,
1054,2024-08-11,Android,Social,South,1,
1055,2025-02-28,iOS,Organic,West,1,
1056,2024-03-02,Android,Organic,West,1,
1057,2024-05-15,Android,Organic,North,1,
1058,2025-03-20,Android,Social,West,0,
1059,2024-02-12,Web,Paid,East,0,
1060,2025-03-17,iOS,Referral,South,0,Friend
1061,2024-01-31,iOS,Organic,East,0,
1062,2024-07-23,iOS,Paid,North,0,
1063,2024-01-12,Android,Organic,West,1,
1064,2025-05-25,iOS,Social,South,1,
1065,2025-01-08,Android,Organic,North,0,
1066,2025-04-24,iOS,Organic,East,0,
1067,2024-04-25,iOS,Organic,West,0,
1068,2024-08-21,Android,Social,West,0,
1069,2024-05-14,iOS,Paid,North,0,
1070,2024-12-03,Web,Paid,East,1,
1071,2024-11-05,Android,Paid,West,0,
1072,2025-06-05,iOS,Social,East,1,
1073,2024-06-29,Android,Social,South,1,
1074,2025-06-15,Android,Referral,West,0,PromoCode
1075,2025-07-03,Android,Organic,South,0,
1076,2024-04-19,Android,Organic,West,0,
1077,2024-12-18,Web,Social,North,0,
1078,2024-06-11,iOS,Paid,West,0,
1079,2025-06-13,iOS,Organic,West,1,
1080,2024-12-31,Android,Paid,East,0,
1081,2025-07-03,Web,Social,East,1,
1082,2024-04-29,Android,Organic,South,0,
1083,2024-07-10,iOS,Paid,South,1,
1084,2025-04-20,Android,Social,South,1,
1085,2024-05-04,Android,Paid,West,0,
1086,2024-04-23,iOS,Organic,West,0,
1087,2024-03-11,Android,Social,South,1,
1088,2025-01-02,Android,Social,North,1,
1089,2025-06-27,Android,Social,North,0,
1090,2025-04-22,Android,Referral,West,0,Friend
1091,2024-03-28,Android,Organic,North,0,
1092,2024-08-18,Android,Social,North,0,
1093,2025-03-31,Android,Organic,South,1,
1094,2025-03-11,Android,Social,North,1,
1095,2024-09-17,iOS,Social,North,0,
1096,2024-03-03,Android,Referral,West,0,Friend
1097,2024-07-08,Web,Social,West,0,
1098,2024-05-14,iOS,Referral,West,1,Friend
1099,2024-07-11,Android,Organic,North,1,
1100,2024-05-03,iOS,Referral,South,0,Influencer
1101,2025-05-22,iOS,Organic,East,1,
1102,2024-11-27,Web,Paid,West,1,
1103,2024-04-23,Android,Organic,West,0,
1104,2024-01-21,Android,Paid,West,0,
1105,2025-03-04,iOS,Social,South,0,
1106,2025-04-06,iOS,Social,East,0,
1107,2024-04-08,iOS,Organic,East,0,
1108,2025-06-06,Android,Paid,West,1,
1109,2024-05-14,iOS,Paid,North,1,
1110,2024-06-23,Web,Social,West,0,
1111,2024-11-07,Android,Paid,West,0,
1112,2024-03-04,Android,Referral,North,1,Friend
1113,2024-01-26,Android,Social,North,0,
1114,2024-08-21,iOS,Organic,West,0,
1115,2024-11-16,iOS,Social,South,0,
1116,2024-05-29,iOS,Social,South,1,
1117,2024-03-30,Android,Social,North,0,
1118,2024-09-19,Android,Organic,West,0,
1119,2024-04-06,Android,Paid,South,1,
1120,2025-04-28,Android,Social,West,0,
1121,2024-10-22,iOS,Organic,West,1,
1122,2024-04-19,Web,Referral,West,1,PromoCode
1123,2024-09-18,Web,Organic,South,0,
1124,2025-03-03,Web,Organic,East,0,
1125,2025-05-23,Android,Paid,West,1,
1126,2024-03-26,Android,Paid,South,0,
1127,2025-03-17,iOS,Organic,East,1,
1128,2024-11-28,Web,Paid,North,1,
1129,2025-05-01,Android,Paid,South,1,
1130,2024-10-04,Android,Referral,East,1,Influencer
1131,2024-10-05,Android,Referral,South,0,Influencer
1132,2025-02-06,iOS,Paid,East,1,
1133,2024-10-19,Android,Paid,East,1,
1134,2024-12-16,Android,Organic,South,1,
1135,2024-04-13,Android,Paid,North,1,
1136,2024-10-26,Android,Paid,West,1,
1137,2024-05-03,iOS,Paid,East,0,
1138,2024-12-31,Android,Organic,West,1,
1139,2025-05-24,iOS,Referral,North,0,Influencer
1140,2025-02-24,iOS,Organic,West,1,
1141,2024-05-10,iOS,Social,West,0,
1142,2025-03-30,Android,Organic,South,0,
1143,2025-03-15,Web,Social,South,1,
1144,2024-02-01,Android,Paid,North,0,
1145,2025-01-02,Web,Paid,South,0,
1146,2024-07-23,Web,Organic,East,0,
1147,2025-06-17,Android,Organic,North,0,
1148,2024-10-06,Android,Organic,South,1,
1149,2024-11-15,Android,Organic,South,0,
1150,2024-04-22,Android,Referral,North,0,Influencer
1151,2024-04-12,Android,Organic,East,0,
