transaction_id,user_id,transaction_date,amount,category,payment_method,status
539,156,2025-02-25,819.45,bill_pay,UPI,success
540,156,2025-01-05,1213.54,recharge,UPI,success
541,156,2024-09-17,6756.09,recharge,UPI,success
542,156,2025-02-02,509.84,investment,UPI,success
543,156,2024-10-01,2086.94,bill_pay,UPI,failed
544,156,2025-05-06,495.54,shopping,UPI,success
545,156,2025-04-12,755.19,bill_pay,UPI,success
546,156,2025-05-14,769.63,shopping,UPI,success
547,156,2025-01-05,1352.32,shopping,Card,success
548,156,2025-03-20,1203.68,shopping,Wallet,success
549,156,2024-10-04,436.5,investment,UPI,success
550,156,2024-12-13,1793.85,investment,UPI,success
551,156,2024-06-29,2180.64,shopping,NetBanking,success
552,156,2024-06-10,471.96,shopping,UPI,success
553,157,2025-05-08,190.98,recharge,Card,success
554,157,2025-06-09,1121.13,bill_pay,UPI,success
555,157,2025-05-24,322.69,bill_pay,UPI,success
556,157,2025-05-28,714.33,recharge,Card,success
557,157,2025-04-15,4610.37,bill_pay,Card,success
558,157,2025-03-21,1065.91,investment,UPI,success
559,157,2025-06-15,489.77,recharge,Card,failed
560,157,2025-05-15,1326.66,recharge,UPI,success
561,157,2025-06-20,1790.67,recharge,UPI,success
562,157,2025-07-03,315.11,shopping,Card,success
563,157,2025-05-15,5077.45,bill_pay,Card,success
564,157,2025-05-12,2831.98,investment,Card,success
565,157,2025-03-16,214.46,recharge,UPI,success
566,157,2025-04-01,298.7,shopping,Card,success
567,157,2025-04-10,829.23,recharge,UPI,failed
568,157,2025-04-08,317.93,shopping,UPI,success
569,157,2025-05-24,2905.97,shopping,UPI,success
570,157,2025-05-09,1660.53,recharge,Card,success
571,157,2025-03-01,472.2,recharge,Wallet,success
572,159,2025-07-01,237.73,bill_pay,UPI,success
573,159,2025-07-05,166.8,shopping,Wallet,success
574,159,2025-06-29,1581.53,shopping,Card,success
575,159,2025-06-11,3147.62,shopping,Card,success
576,159,2025-06-11,1341.37,investment,Wallet,success
577,159,2025-06-16,851.99,bill_pay,Card,success
578,159,2025-06-25,1079.99,recharge,Card,failed
579,159,2025-06-18,730.42,recharge,Wallet,success
580,160,2024-12-13,943.36,shopping,UPI,success
581,160,2024-12-24,2595.18,bill_pay,Card,success
582,160,2024-11-14,122.94,bill_pay,Card,success
583,160,2025-06-15,849.45,shopping,UPI,success
584,160,2024-10-03,1749.05,shopping,Wallet,success
585,160,2024-12-07,583.8,recharge,Card,success
586,160,2025-03-07,3850.09,recharge,UPI,success
587,160,2024-12-12,1907.75,investment,NetBanking,success
588,160,2025-03-04,1835.23,shopping,UPI,success
589,160,2025-04-07,1839.56,bill_pay,Card,success
590,160,2024-11-05,6307.21,recharge,UPI,success
591,160,2025-05-20,1485.48,recharge,UPI,success
592,160,2025-01-13,971.89,shopping,UPI,success
593,160,2024-10-26,1487.39,recharge,UPI,success
594,160,2024-12-15,404.65,recharge,UPI,failed
595,164,2024-12-31,773.13,investment,Card,success
596,164,2025-01-14,6368.48,bill_pay,UPI,success
597,164,2025-01-15,2177.01,shopping,NetBanking,success
598,164,2025-03-13,8322.56,bill_pay,UPI,success
599,164,2024-12-02,5634.82,shopping,Wallet,success
600,164,2024-12-28,223.93,recharge,Card,success
601,164,2025-04-06,1507.46,recharge,UPI,success
602,164,2024-12-05,858.78,recharge,UPI,success
603,164,2025-04-26,400.98,recharge,UPI,success
604,164,2024-12-04,2829.51,investment,UPI,success
605,164,2025-06-21,198.6,shopping,Card,success
606,164,2025-03-02,461.49,recharge,UPI,success
607,164,2025-06-30,603.5,recharge,UPI,success
608,164,2025-01-21,145.54,recharge,UPI,success
609,164,2025-03-25,1024.47,shopping,NetBanking,success
610,166,2024-12-21,1547.35,bill_pay,Card,success
611,166,2025-05-21,633.52,recharge,UPI,success
612,166,2025-05-17,2603.35,investment,UPI,success
613,166,2024-12-29,1366.96,recharge,UPI,success
614,166,2025-02-25,1704.53,recharge,Card,success
615,166,2025-04-24,668.48,shopping,Card,success
616,170,2025-06-03,412.73,bill_pay,UPI,success
617,170,2025-04-09,1007.48,bill_pay,Card,success
618,170,2025-04-11,1239.27,shopping,NetBanking,success
619,170,2025-04-01,5684.55,recharge,UPI,success
620,170,2025-04-03,5612.28,shopping,UPI,success
621,170,2025-04-30,832.52,shopping,UPI,success
622,172,2025-07-02,1242.99,recharge,UPI,success
623,172,2025-03-11,169.86,recharge,NetBanking,success
624,172,2025-06-10,2313.96,shopping,Card,success
625,172,2025-04-19,3758.43,bill_pay,UPI,success
626,172,2025-06-16,1312.9,recharge,UPI,failed
627,172,2025-03-10,462.92,shopping,Card,success
628,172,2025-06-25,4543.14,recharge,Wallet,success
629,172,2025-06-04,304.32,recharge,UPI,success
630,172,2025-06-22,1031.39,shopping,Card,success
631,172,2025-02-22,738.87,recharge,UPI,success
632,172,2025-03-26,170.17,recharge,UPI,success
633,172,2025-03-20,2703.19,investment,Card,success
634,172,2025-06-28,2282.93,bill_pay,UPI,success
635,172,2025-03-08,653.39,bill_pay,Card,success
636,172,2025-02-06,2225.32,recharge,UPI,success
637,172,2025-02-19,324.34,bill_pay,NetBanking,success
638,172,2025-02-19,3731.84,shopping,Card,success
639,172,2025-06-28,1217.43,shopping,Card,success
640,174,2025-03-30,464.43,recharge,UPI,success
641,174,2025-03-30,3393.74,recharge,NetBanking,success
642,174,2025-04-18,2032.68,recharge,UPI,success
643,174,2025-06-25,1534.75,shopping,NetBanking,success
644,174,2025-05-04,271.44,recharge,UPI,success
645,174,2025-04-23,3327.44,bill_pay,Card,success
646,174,2025-04-27,1218.12,recharge,Card,success
647,174,2025-02-25,1412.37,investment,UPI,success
648,174,2025-06-16,1126.61,recharge,Card,success
649,174,2025-06-25,914.09,recharge,NetBanking,failed
650,174,2025-05-13,899.23,recharge,Wallet,success
651,174,2025-05-17,1642.04,shopping,NetBanking,success
652,174,2025-04-15,1711.77,investment,UPI,success
653,174,2025-03-11,1712.15,bill_pay,Card,success
654,174,2025-06-08,2405.92,bill_pay,UPI,success
655,176,2025-06-23,1470.12,recharge,UPI,success
656,176,2025-06-09,923.17,shopping,NetBanking,failed
657,176,2025-07-05,349.71,recharge,Card,success
658,176,2024-12-17,1793.11,bill_pay,Card,success
659,176,2025-01-29,1455.56,recharge,UPI,success
660,176,2024-05-30,3321.6,bill_pay,UPI,success
661,176,2025-01-26,3103.56,shopping,UPI,success
662,177,2025-06-07,322.39,recharge,UPI,success
663,177,2024-12-29,1385.87,recharge,UPI,success
664,177,2024-02-05,3235.39,shopping,NetBanking,success
665,177,2024-03-30,2867.88,recharge,UPI,success
666,177,2024-12-06,347.1,shopping,UPI,success
667,177,2024-11-09,354.38,bill_pay,Card,success
668,177,2024-08-19,1214.65,investment,UPI,success
669,177,2024-06-19,301.73,recharge,UPI,success
670,177,2024-12-02,490.31,bill_pay,UPI,success
671,177,2024-03-09,6484.95,shopping,UPI,failed
672,177,2024-10-22,830.8,recharge,UPI,success
673,178,2025-06-25,368.22,shopping,Card,success
674,178,2024-12-06,735.31,shopping,Card,success
675,178,2024-06-20,244.67,bill_pay,Card,success
676,178,2025-02-03,745.25,recharge,UPI,success
677,178,2024-11-25,4876.35,bill_pay,NetBanking,success
678,178,2025-05-21,1355.63,bill_pay,UPI,success
679,178,2024-08-30,537.03,recharge,UPI,failed
680,178,2024-12-30,783.69,shopping,Wallet,success
681,178,2025-03-13,1388.39,shopping,UPI,success
682,178,2025-03-05,1529.36,recharge,NetBanking,success
683,178,2024-08-06,1541.89,recharge,UPI,success
684,178,2024-07-26,3180.61,recharge,Card,success
685,178,2024-06-25,220.9,recharge,UPI,success
686,178,2025-05-30,756.63,investment,Card,success
687,178,2025-02-02,988.04,bill_pay,Card,success
688,178,2024-08-22,2760.79,bill_pay,UPI,success
689,178,2025-01-22,336.89,recharge,UPI,success
690,178,2024-11-17,442.86,shopping,UPI,success
691,178,2024-08-19,462.25,shopping,UPI,success
692,178,2024-07-31,528.32,recharge,UPI,success
693,180,2025-06-08,3050.14,recharge,UPI,success
694,180,2025-06-16,4607.35,recharge,UPI,success
695,180,2025-06-17,2109.58,bill_pay,UPI,success
696,180,2025-07-02,1649.33,bill_pay,UPI,success
697,180,2025-06-19,1207.02,shopping,UPI,success
698,180,2025-07-06,759.57,recharge,Card,success
699,180,2025-06-08,1656.93,recharge,UPI,success
700,180,2025-06-20,3611.56,recharge,UPI,success
701,180,2025-06-16,858.21,recharge,UPI,success
702,181,2024-11-14,947.14,recharge,UPI,success
703,181,2025-04-15,441.53,shopping,UPI,success
704,181,2024-11-21,429.29,bill_pay,NetBanking,success
705,181,2025-02-08,554.36,shopping,UPI,success
706,181,2024-12-13,391.96,recharge,UPI,success
707,181,2024-11-26,2544.04,recharge,Card,success
708,181,2024-12-02,1288.8,shopping,UPI,success
709,181,2024-09-08,423.86,bill_pay,UPI,success
710,182,2025-06-14,425.23,shopping,UPI,success
711,182,2025-06-24,242.05,bill_pay,NetBanking,success
712,182,2025-06-01,814.31,shopping,UPI,failed
713,182,2025-05-25,938.8,bill_pay,Card,success
714,182,2025-06-19,327.93,investment,UPI,success
715,184,2025-05-17,364.21,bill_pay,UPI,success
716,184,2024-10-28,422.79,recharge,UPI,success
717,184,2025-04-11,370.55,recharge,UPI,failed
718,184,2024-10-31,221.1,recharge,UPI,success
719,184,2025-02-21,1624.32,recharge,Card,success
720,184,2025-03-13,12263.54,bill_pay,UPI,success
721,184,2024-11-22,4948.56,recharge,UPI,success
722,184,2025-05-19,980.45,recharge,Card,success
723,186,2024-05-13,1141.72,shopping,UPI,success
724,186,2024-12-18,543.56,bill_pay,UPI,success
725,186,2024-08-08,2459.76,investment,Wallet,success
726,186,2025-01-22,334.6,investment,UPI,success
727,186,2024-07-25,1736.24,bill_pay,NetBanking,success
728,186,2024-10-07,1632.76,shopping,NetBanking,success
729,186,2024-04-09,778.5,shopping,NetBanking,success
730,186,2025-04-02,915.74,shopping,UPI,success
731,186,2024-05-05,2310.57,recharge,NetBanking,success
732,186,2024-06-23,828.82,recharge,UPI,success
733,186,2024-12-30,2372.47,shopping,Card,success
734,186,2025-04-12,5141.89,shopping,Card,success
735,186,2024-10-10,4349.29,investment,UPI,success
736,186,2025-03-15,242.89,bill_pay,Card,success
737,186,2025-03-19,922.94,recharge,NetBanking,success
738,186,2024-12-06,139.67,recharge,UPI,success
739,186,2024-11-13,1380.03,bill_pay,UPI,success
740,187,2025-02-05,5186.65,recharge,UPI,success
741,187,2024-09-12,166.83,bill_pay,UPI,success
742,187,2024-11-05,859.02,recharge,NetBanking,success
743,187,2024-09-04,482.6,bill_pay,UPI,success
744,187,2024-11-21,3562.33,shopping,UPI,success
745,187,2025-06-09,1282.12,shopping,UPI,success
746,187,2025-05-10,738.82,bill_pay,UPI,success
747,187,2024-07-18,4668.96,bill_pay,UPI,success
748,187,2025-05-22,1129.21,shopping,UPI,success
749,187,2025-04-01,1096.9,recharge,NetBanking,failed
750,187,2025-02-24,363.83,recharge,UPI,success
751,187,2024-10-30,1086.1,bill_pay,Card,success
752,187,2025-06-05,798.49,bill_pay,Card,success
753,187,2024-09-06,527.57,investment,Card,failed
754,187,2024-10-17,1572.11,shopping,UPI,failed
755,188,2024-09-02,1544.68,investment,UPI,success
756,188,2025-07-05,4462.0,recharge,UPI,success
757,188,2024-12-01,2702.13,investment,UPI,failed
758,188,2024-09-15,1650.66,recharge,NetBanking,success
759,188,2025-04-27,1067.94,recharge,UPI,failed
760,188,2025-01-21,1589.56,recharge,Wallet,success
761,188,2025-01-23,174.32,recharge,UPI,success
762,188,2024-09-07,387.71,investment,UPI,success
763,188,2025-04-14,2970.53,recharge,NetBanking,success
764,188,2024-09-23,3099.17,bill_pay,UPI,success
765,188,2025-01-19,393.03,recharge,UPI,success
766,191,2025-01-10,1680.46,recharge,UPI,success
767,191,2025-05-10,2320.79,shopping,NetBanking,success
768,191,2025-06-16,2205.01,shopping,Card,success
769,191,2025-03-03,1170.27,shopping,UPI,success
770,191,2024-10-15,548.13,shopping,UPI,success
771,191,2025-03-06,430.59,bill_pay,UPI,success
772,195,2025-06-23,438.02,recharge,Card,success
773,196,2025-04-03,131.28,recharge,UPI,success
774,196,2024-09-25,1033.16,shopping,UPI,failed
775,196,2024-08-21,907.57,investment,UPI,success
776,196,2025-02-04,311.09,investment,Card,success
777,196,2024-10-23,746.57,bill_pay,UPI,success
778,196,2024-11-26,1378.87,shopping,UPI,success
779,196,2024-10-14,199.96,recharge,Card,success
780,196,2025-02-04,2248.94,recharge,UPI,success
781,196,2025-03-13,658.63,investment,NetBanking,success
782,196,2024-10-08,130.08,recharge,Card,success
783,196,2025-01-22,2062.88,bill_pay,UPI,success
784,196,2024-12-14,1933.56,recharge,Card,failed
785,199,2025-01-17,122.59,shopping,UPI,success
786,199,2025-05-20,2623.3,bill_pay,Wallet,failed
787,199,2025-04-26,1057.88,shopping,Card,success
788,199,2025-05-14,1594.36,recharge,UPI,failed
789,199,2025-06-06,709.51,recharge,UPI,failed
790,199,2025-03-19,302.34,recharge,Wallet,success
791,201,2024-08-16,429.01,bill_pay,UPI,success
792,201,2024-05-07,488.39,shopping,UPI,success
793,201,2025-06-21,448.39,recharge,Card,failed
794,201,2024-11-16,275.74,shopping,Card,success
795,207,2025-04-10,520.65,shopping,UPI,success
796,207,2024-04-30,1634.06,shopping,UPI,success
797,207,2024-04-08,830.45,investment,UPI,failed
798,207,2025-04-05,465.33,investment,UPI,success
799,207,2024-11-11,3287.92,bill_pay,UPI,failed
800,207,2024-09-07,279.46,shopping,Wallet,failed
801,207,2025-04-27,7098.67,recharge,Card,success
802,207,2024-07-09,175.38,shopping,Card,success
803,207,2024-05-23,2688.14,recharge,Card,success
804,207,2025-01-08,1588.74,shopping,Card,success
805,207,2025-01-09,1729.25,investment,UPI,success
806,207,2024-11-23,642.85,bill_pay,UPI,success
807,207,2024-12-23,1835.1,shopping,Card,success
808,207,2024-09-06,1598.15,bill_pay,UPI,success
809,207,2024-10-16,170.49,bill_pay,NetBanking,success
810,208,2024-08-22,4328.53,recharge,Card,failed
811,208,2024-08-29,257.99,shopping,UPI,success
812,208,2025-04-14,2286.59,recharge,Card,success
813,208,2024-10-28,1277.43,recharge,UPI,failed
814,208,2025-01-18,442.53,shopping,Card,success
815,208,2025-06-19,425.9,recharge,UPI,success
816,208,2025-03-17,1356.23,shopping,UPI,success
817,208,2024-11-07,2086.16,recharge,UPI,success
818,208,2024-08-26,2033.85,recharge,Card,failed
819,208,2025-06-19,1637.92,recharge,UPI,success
820,209,2025-04-13,458.94,recharge,UPI,success
821,209,2025-06-11,3094.2,recharge,Card,success
822,209,2025-06-04,540.81,shopping,Card,success
823,209,2025-04-21,556.86,shopping,Card,success
824,209,2025-06-24,419.78,recharge,Card,success
825,209,2025-05-13,771.31,bill_pay,Card,success
826,209,2025-04-23,144.61,recharge,UPI,success
827,209,2025-05-05,100.58,shopping,UPI,success
828,209,2025-06-07,188.08,shopping,Wallet,success
829,209,2025-05-21,355.46,shopping,UPI,failed
830,209,2025-06-13,764.18,shopping,UPI,success
831,209,2025-06-09,785.54,recharge,UPI,failed
832,209,2025-06-27,691.78,shopping,NetBanking,success
833,209,2025-06-17,260.18,shopping,UPI,success
834,209,2025-04-14,592.28,recharge,UPI,success
835,209,2025-05-10,749.09,recharge,Wallet,success
836,211,2025-06-06,1406.37,bill_pay,UPI,failed
837,211,2025-03-29,274.2,recharge,UPI,success
838,211,2025-06-21,160.52,recharge,Card,success
839,211,2025-04-06,2084.81,recharge,UPI,success
840,211,2025-05-16,1805.32,bill_pay,Card,success
841,211,2025-05-18,1879.61,recharge,Card,success
842,211,2025-06-04,709.45,recharge,UPI,success
843,211,2025-05-17,4231.93,recharge,Card,success
844,211,2025-07-06,760.56,shopping,UPI,success
845,211,2025-06-07,533.28,bill_pay,Card,success
846,211,2025-05-16,209.91,shopping,UPI,success
847,211,2025-05-02,1401.88,recharge,UPI,success
848,211,2025-03-28,2079.82,shopping,Card,failed
849,211,2025-05-29,3295.8,investment,Card,success
850,211,2025-06-12,2866.66,bill_pay,UPI,success
851,215,2025-01-01,871.67,recharge,Card,success
852,215,2024-04-08,1262.28,recharge,NetBanking,success
853,215,2024-03-27,121.01,recharge,Card,failed
854,215,2025-04-13,3423.73,bill_pay,UPI,success
855,215,2025-06-04,801.19,recharge,UPI,success
856,215,2025-05-07,463.67,bill_pay,UPI,failed
857,215,2024-05-11,1146.59,recharge,Card,success
858,215,2024-09-25,1425.62,recharge,UPI,success
859,215,2024-09-14,140.73,investment,UPI,success
860,215,2024-07-19,1046.3,bill_pay,UPI,success
861,215,2024-05-14,1440.89,bill_pay,UPI,success
862,215,2024-05-10,508.31,shopping,UPI,success
863,215,2025-06-11,2725.88,recharge,UPI,success
864,215,2025-04-09,619.98,shopping,Card,success
865,215,2024-07-05,149.01,investment,UPI,success
866,215,2025-01-03,2866.22,investment,Card,success
867,215,2025-01-30,2032.98,recharge,NetBanking,failed
868,215,2024-08-03,112.66,bill_pay,UPI,success
869,215,2025-04-20,3383.59,recharge,UPI,success
870,216,2024-11-12,1311.85,bill_pay,Card,success
871,216,2025-02-01,1925.61,investment,UPI,success
872,216,2025-01-17,1790.6,investment,NetBanking,failed
873,216,2025-05-06,822.35,shopping,NetBanking,failed
874,217,2025-03-31,1374.46,investment,Card,success
875,217,2025-04-08,6684.03,recharge,UPI,success
876,217,2025-02-23,1161.09,recharge,Card,success
877,217,2025-05-12,4632.54,recharge,UPI,success
878,217,2025-05-22,857.83,recharge,UPI,failed
879,217,2025-01-26,103.6,recharge,UPI,failed
880,218,2024-04-12,2625.62,bill_pay,UPI,success
881,218,2024-10-01,795.9,recharge,Card,success
882,218,2025-04-27,1471.86,recharge,UPI,success
883,218,2025-03-18,1962.49,recharge,UPI,success
884,218,2024-07-18,337.78,investment,UPI,success
885,218,2025-01-06,821.47,investment,Card,success
886,218,2024-09-09,749.89,bill_pay,Card,success
887,218,2024-06-03,5379.94,recharge,UPI,success
888,218,2025-05-14,912.9,shopping,Card,success
889,218,2024-09-06,246.64,recharge,UPI,success
890,218,2024-04-01,2597.35,recharge,UPI,success
891,218,2024-03-11,1043.02,shopping,Card,success
892,218,2024-10-22,249.92,recharge,Card,success
893,218,2024-08-21,1472.06,recharge,UPI,success
894,218,2024-07-20,2265.05,investment,UPI,success
895,219,2024-06-19,433.46,recharge,UPI,success
896,219,2025-04-04,2366.77,investment,UPI,failed
897,219,2025-03-23,2148.32,bill_pay,UPI,success
898,219,2024-09-04,661.3,investment,Card,success
899,219,2025-04-18,3634.84,shopping,Card,success
900,219,2024-08-10,424.46,shopping,UPI,failed
901,221,2025-07-06,3861.82,shopping,UPI,success
902,221,2024-12-12,3197.03,recharge,UPI,success
903,221,2024-09-06,2045.03,investment,Card,success
904,221,2024-07-23,548.86,shopping,Card,success
905,221,2025-04-28,1312.54,investment,UPI,success
906,221,2024-08-12,268.41,bill_pay,Card,success
907,221,2025-03-04,448.08,bill_pay,Card,failed
908,221,2024-06-18,2906.86,bill_pay,UPI,success
909,221,2024-08-23,763.21,recharge,NetBanking,success
910,222,2025-04-17,4242.65,shopping,NetBanking,success
911,222,2025-02-06,1881.11,recharge,Card,success
912,222,2025-02-05,4467.06,recharge,Card,success
913,222,2025-07-06,977.3,recharge,Card,success
914,222,2025-05-20,3598.91,shopping,NetBanking,success
915,222,2025-01-25,975.03,shopping,UPI,failed
916,222,2025-05-25,4471.52,shopping,Card,success
917,222,2025-05-01,2061.73,recharge,UPI,failed
918,222,2025-03-30,427.66,recharge,UPI,success
919,224,2024-12-24,118.83,shopping,UPI,success
920,224,2025-02-02,1085.44,recharge,UPI,success
921,224,2025-04-22,995.45,investment,Card,success
922,224,2025-06-30,2642.74,investment,UPI,success
923,224,2025-02-10,752.03,bill_pay,Card,success
924,224,2025-03-10,688.29,recharge,Wallet,success
925,224,2025-06-03,2405.11,shopping,Card,success
926,224,2025-01-22,938.56,recharge,Card,success
927,224,2024-12-19,351.37,bill_pay,UPI,success
928,224,2025-06-29,2615.04,shopping,Card,success
929,224,2025-03-07,2683.95,bill_pay,UPI,success
930,224,2025-03-14,851.93,investment,UPI,success
931,224,2024-11-20,391.69,recharge,Card,success
932,224,2025-03-10,472.45,bill_pay,UPI,success
933,224,2025-06-22,1124.3,recharge,NetBanking,success
934,224,2025-02-11,1623.7,recharge,UPI,success
