user_id,signup_date,device_type,acquisition_channel,region,is_kyc_completed,referral_source,signup_month,days_since_signup,device_web_flag
375,18-04-2025,Android,Social,North,TRUE,Unknown,2025-04,85,0
376,14-10-2024,iOS,Referral,West,TRUE,Friend,2024-10,271,0
377,06-01-2024,iOS,Referral,North,TRUE,PromoCode,2024-01,553,0
378,22-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,263,0
379,04-11-2024,Android,Social,South,TRUE,Unknown,2024-11,250,0
380,17-01-2025,Android,Social,East,TRUE,Unknown,2025-01,176,0
381,16-04-2024,iOS,Referral,South,TRUE,Influencer,2024-04,452,0
382,13-12-2024,Android,Paid,East,FALSE,Unknown,2024-12,211,0
383,21-06-2024,iOS,Referral,North,TRUE,PromoCode,2024-06,386,0
384,14-09-2024,Web,Organic,South,FALSE,Unknown,2024-09,301,1
385,16-03-2024,Android,Paid,South,FALSE,Unknown,2024-03,483,0
386,23-05-2024,Android,Social,North,TRUE,Unknown,2024-05,415,0
387,11-03-2024,Android,Organic,South,TRUE,Unknown,2024-03,488,0
388,02-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,222,0
389,09-04-2025,Android,Paid,East,TRUE,Unknown,2025-04,94,0
390,23-02-2025,Android,Referral,East,TRUE,Friend,2025-02,139,0
391,02-11-2024,iOS,Organic,East,TRUE,Unknown,2024-11,252,0
392,12-07-2024,Android,Organic,South,TRUE,Unknown,2024-07,365,0
393,05-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,68,0
394,29-01-2024,Web,Referral,South,TRUE,Friend,2024-01,530,1
395,06-02-2024,iOS,Organic,East,TRUE,Unknown,2024-02,522,0
396,12-01-2024,Android,Referral,South,TRUE,Influencer,2024-01,547,0
397,18-02-2024,Android,Organic,East,FALSE,Unknown,2024-02,510,0
398,08-01-2024,Android,Referral,North,FALSE,Friend,2024-01,551,0
399,08-01-2024,iOS,Social,East,FALSE,Unknown,2024-01,551,0
400,21-08-2024,iOS,Organic,North,TRUE,Unknown,2024-08,325,0
401,02-01-2024,iOS,Organic,North,TRUE,Unknown,2024-01,557,0
402,20-09-2024,Android,Social,North,FALSE,Unknown,2024-09,295,0
403,21-06-2025,iOS,Organic,East,FALSE,Unknown,2025-06,21,0
404,21-02-2024,Android,Organic,West,FALSE,Unknown,2024-02,507,0
405,13-01-2024,Android,Social,East,TRUE,Unknown,2024-01,546,0
406,30-10-2024,Android,Social,South,FALSE,Unknown,2024-10,255,0
407,12-01-2025,Android,Paid,South,FALSE,Unknown,2025-01,181,0
408,17-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,56,0
409,13-11-2024,iOS,Organic,West,FALSE,Unknown,2024-11,241,0
410,10-02-2024,Web,Organic,West,TRUE,Unknown,2024-02,518,1
411,16-10-2024,Android,Referral,North,TRUE,Friend,2024-10,269,0
412,12-04-2024,Android,Referral,West,TRUE,Influencer,2024-04,456,0
413,24-11-2024,Android,Social,West,FALSE,Unknown,2024-11,230,0
414,05-08-2024,Android,Organic,West,TRUE,Unknown,2024-08,341,0
415,21-10-2024,Android,Paid,East,TRUE,Unknown,2024-10,264,0
416,24-07-2024,Web,Organic,South,FALSE,Unknown,2024-07,353,1
417,25-12-2024,Android,Organic,South,FALSE,Unknown,2024-12,199,0
418,26-08-2024,Android,Referral,West,FALSE,Friend,2024-08,320,0
419,08-12-2024,Android,Organic,South,TRUE,Unknown,2024-12,216,0
420,06-01-2024,iOS,Referral,East,TRUE,Friend,2024-01,553,0
421,10-09-2024,iOS,Referral,South,FALSE,PromoCode,2024-09,305,0
422,11-04-2025,Web,Social,North,FALSE,Unknown,2025-04,92,1
423,30-12-2024,iOS,Referral,East,TRUE,Friend,2024-12,194,0
424,20-01-2025,Android,Social,South,TRUE,Unknown,2025-01,173,0
425,19-12-2024,Android,Paid,South,TRUE,Unknown,2024-12,205,0
426,09-02-2024,iOS,Organic,East,TRUE,Unknown,2024-02,519,0
427,03-02-2024,Android,Paid,South,TRUE,Unknown,2024-02,525,0
428,03-06-2025,Android,Paid,South,TRUE,Unknown,2025-06,39,0
429,03-05-2025,Android,Referral,West,TRUE,PromoCode,2025-05,70,0
430,11-02-2025,Android,Referral,North,FALSE,Influencer,2025-02,151,0
431,15-09-2024,Android,Organic,East,TRUE,Unknown,2024-09,300,0
432,14-03-2024,Android,Organic,West,FALSE,Unknown,2024-03,485,0
433,25-04-2025,iOS,Organic,South,FALSE,Unknown,2025-04,78,0
434,17-01-2024,Android,Referral,East,TRUE,Friend,2024-01,542,0
435,12-02-2024,Android,Referral,East,TRUE,Friend,2024-02,516,0
436,28-04-2025,Android,Referral,North,TRUE,PromoCode,2025-04,75,0
437,18-04-2025,Android,Organic,North,TRUE,Unknown,2025-04,85,0
438,16-05-2024,Android,Organic,East,TRUE,Unknown,2024-05,422,0
439,25-01-2025,Android,Referral,North,FALSE,Friend,2025-01,168,0
440,16-11-2024,Android,Referral,North,TRUE,Influencer,2024-11,238,0
441,25-02-2025,Android,Paid,South,FALSE,Unknown,2025-02,137,0
442,19-02-2024,Android,Referral,North,FALSE,PromoCode,2024-02,509,0
443,14-05-2024,Android,Organic,North,FALSE,Unknown,2024-05,424,0
444,11-03-2024,Android,Referral,West,TRUE,PromoCode,2024-03,488,0
445,21-03-2025,Android,Social,South,FALSE,Unknown,2025-03,113,0
446,10-01-2024,Android,Referral,South,TRUE,Influencer,2024-01,549,0
447,29-08-2024,iOS,Paid,East,FALSE,Unknown,2024-08,317,0
448,13-01-2024,Android,Paid,North,FALSE,Unknown,2024-01,546,0
449,26-09-2024,Android,Referral,West,TRUE,Friend,2024-09,289,0
450,26-04-2024,Android,Referral,West,TRUE,Friend,2024-04,442,0
451,07-01-2024,iOS,Paid,South,FALSE,Unknown,2024-01,552,0
452,30-06-2025,iOS,Referral,North,TRUE,Influencer,2025-06,12,0
453,15-07-2024,iOS,Organic,West,TRUE,Unknown,2024-07,362,0
454,27-03-2024,iOS,Social,East,TRUE,Unknown,2024-03,472,0
455,23-02-2024,Android,Referral,North,TRUE,PromoCode,2024-02,505,0
456,24-06-2024,iOS,Organic,North,FALSE,Unknown,2024-06,383,0
457,12-02-2024,Android,Paid,North,TRUE,Unknown,2024-02,516,0
458,06-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,187,0
459,26-04-2024,Android,Organic,South,TRUE,Unknown,2024-04,442,0
460,11-02-2024,Android,Organic,South,TRUE,Unknown,2024-02,517,0
461,24-06-2024,Web,Referral,East,TRUE,Friend,2024-06,383,1
462,29-04-2024,Android,Social,West,FALSE,Unknown,2024-04,439,0
463,25-01-2025,iOS,Paid,North,TRUE,Unknown,2025-01,168,0
464,20-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,22,0
465,28-11-2024,Android,Paid,East,TRUE,Unknown,2024-11,226,0
466,21-01-2024,Android,Organic,South,TRUE,Unknown,2024-01,538,0
467,16-04-2025,Android,Organic,North,FALSE,Unknown,2025-04,87,0
468,18-06-2025,iOS,Referral,North,TRUE,PromoCode,2025-06,24,0
469,27-01-2024,Android,Social,West,TRUE,Unknown,2024-01,532,0
470,20-06-2024,Android,Paid,West,FALSE,Unknown,2024-06,387,0
471,26-09-2024,iOS,Referral,West,TRUE,PromoCode,2024-09,289,0
472,17-03-2024,Android,Social,East,TRUE,Unknown,2024-03,482,0
473,22-07-2024,Web,Organic,North,TRUE,Unknown,2024-07,355,1
474,25-12-2024,Android,Referral,South,FALSE,Influencer,2024-12,199,0
475,13-05-2025,Android,Referral,East,TRUE,PromoCode,2025-05,60,0
476,22-08-2024,Android,Paid,East,FALSE,Unknown,2024-08,324,0
477,06-05-2024,Android,Organic,South,TRUE,Unknown,2024-05,432,0
478,06-03-2024,Android,Referral,South,FALSE,Friend,2024-03,493,0
479,30-03-2025,iOS,Referral,West,FALSE,Influencer,2025-03,104,0
480,26-01-2025,iOS,Organic,South,FALSE,Unknown,2025-01,167,0
481,28-02-2024,iOS,Paid,South,FALSE,Unknown,2024-02,500,0
482,17-11-2024,Android,Organic,South,TRUE,Unknown,2024-11,237,0
483,16-05-2025,Android,Social,South,TRUE,Unknown,2025-05,57,0
484,25-06-2025,Android,Paid,West,TRUE,Unknown,2025-06,17,0
485,12-02-2024,Android,Social,East,TRUE,Unknown,2024-02,516,0
486,04-06-2024,iOS,Organic,North,TRUE,Unknown,2024-06,403,0
487,21-02-2024,Android,Organic,North,TRUE,Unknown,2024-02,507,0
488,08-02-2025,Android,Organic,East,TRUE,Unknown,2025-02,154,0
489,01-05-2024,Android,Organic,North,FALSE,Unknown,2024-05,437,0
490,28-11-2024,Web,Organic,North,TRUE,Unknown,2024-11,226,1
491,17-11-2024,Android,Paid,East,TRUE,Unknown,2024-11,237,0
492,05-02-2025,Android,Organic,North,TRUE,Unknown,2025-02,157,0
493,13-11-2024,Android,Paid,North,TRUE,Unknown,2024-11,241,0
494,30-03-2024,Android,Organic,East,FALSE,Unknown,2024-03,469,0
495,01-12-2024,Android,Paid,North,TRUE,Unknown,2024-12,223,0
496,25-06-2025,Android,Referral,South,TRUE,Influencer,2025-06,17,0
497,23-01-2025,iOS,Referral,East,FALSE,Friend,2025-01,170,0
498,15-01-2025,Android,Social,West,FALSE,Unknown,2025-01,178,0
499,15-05-2024,iOS,Organic,North,TRUE,Unknown,2024-05,423,0
500,21-07-2024,Web,Paid,West,FALSE,Unknown,2024-07,356,1
501,20-09-2024,iOS,Paid,North,FALSE,Unknown,2024-09,295,0
502,24-06-2025,Android,Paid,South,TRUE,Unknown,2025-06,18,0
503,12-05-2024,Android,Referral,East,FALSE,PromoCode,2024-05,426,0
504,23-06-2024,iOS,Paid,West,TRUE,Unknown,2024-06,384,0
505,11-09-2024,iOS,Paid,East,TRUE,Unknown,2024-09,304,0
506,08-02-2025,Android,Paid,West,TRUE,Unknown,2025-02,154,0
507,16-07-2024,iOS,Social,North,FALSE,Unknown,2024-07,361,0
508,16-02-2024,Android,Social,South,TRUE,Unknown,2024-02,512,0
509,05-07-2025,Android,Organic,West,FALSE,Unknown,2025-07,7,0
510,29-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,164,0
511,04-02-2025,Android,Social,South,TRUE,Unknown,2025-02,158,0
512,23-06-2025,Android,Social,South,TRUE,Unknown,2025-06,19,0
513,25-06-2024,iOS,Organic,South,TRUE,Unknown,2024-06,382,0
514,16-02-2025,Android,Organic,South,FALSE,Unknown,2025-02,146,0
515,18-02-2025,Android,Social,South,TRUE,Unknown,2025-02,144,0
516,07-12-2024,Android,Referral,East,FALSE,Influencer,2024-12,217,0
517,15-12-2024,Android,Organic,North,TRUE,Unknown,2024-12,209,0
518,22-04-2024,Android,Paid,North,FALSE,Unknown,2024-04,446,0
519,09-05-2024,iOS,Social,West,TRUE,Unknown,2024-05,429,0
520,18-01-2025,iOS,Social,South,FALSE,Unknown,2025-01,175,0
521,04-02-2024,iOS,Referral,East,FALSE,PromoCode,2024-02,524,0
522,17-03-2025,iOS,Referral,East,TRUE,Influencer,2025-03,117,0
523,23-02-2025,Android,Organic,West,FALSE,Unknown,2025-02,139,0
524,07-03-2025,Android,Social,South,TRUE,Unknown,2025-03,127,0
525,17-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,237,0
526,31-05-2025,Android,Social,South,FALSE,Unknown,2025-05,42,0
527,25-02-2024,Web,Organic,East,FALSE,Unknown,2024-02,503,1
528,29-04-2025,Android,Social,South,TRUE,Unknown,2025-04,74,0
529,15-01-2025,Android,Organic,North,TRUE,Unknown,2025-01,178,0
530,07-04-2024,iOS,Paid,North,TRUE,Unknown,2024-04,461,0
531,15-06-2025,Web,Organic,West,FALSE,Unknown,2025-06,27,1
532,31-01-2024,iOS,Referral,East,FALSE,PromoCode,2024-01,528,0
533,12-03-2025,Android,Social,South,FALSE,Unknown,2025-03,122,0
534,24-09-2024,Android,Referral,South,FALSE,Friend,2024-09,291,0
535,04-04-2025,Android,Paid,West,TRUE,Unknown,2025-04,99,0
536,16-08-2024,Android,Organic,West,FALSE,Unknown,2024-08,330,0
537,14-07-2024,Android,Social,West,TRUE,Unknown,2024-07,363,0
538,02-05-2024,Android,Referral,East,FALSE,PromoCode,2024-05,436,0
539,29-01-2025,Web,Referral,South,TRUE,Influencer,2025-01,164,1
540,04-02-2024,Android,Referral,West,FALSE,Friend,2024-02,524,0
541,24-11-2024,iOS,Referral,East,FALSE,Influencer,2024-11,230,0
542,09-02-2024,iOS,Paid,South,TRUE,Unknown,2024-02,519,0
543,24-02-2024,Android,Referral,North,FALSE,PromoCode,2024-02,504,0
544,03-10-2024,iOS,Referral,West,TRUE,Friend,2024-10,282,0
545,20-03-2024,Android,Social,East,TRUE,Unknown,2024-03,479,0
546,31-01-2024,Android,Social,South,TRUE,Unknown,2024-01,528,0
547,26-10-2024,iOS,Organic,South,TRUE,Unknown,2024-10,259,0
548,10-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,63,0
549,31-10-2024,Web,Organic,West,TRUE,Unknown,2024-10,254,1
550,12-11-2024,Android,Organic,South,TRUE,Unknown,2024-11,242,0
551,13-05-2024,Android,Referral,East,TRUE,PromoCode,2024-05,425,0
552,01-01-2024,Android,Social,North,TRUE,Unknown,2024-01,558,0
553,20-06-2025,Android,Organic,South,TRUE,Unknown,2025-06,22,0
554,30-04-2024,Android,Paid,East,FALSE,Unknown,2024-04,438,0
555,19-01-2025,iOS,Social,West,TRUE,Unknown,2025-01,174,0
556,17-03-2025,iOS,Social,South,TRUE,Unknown,2025-03,117,0
557,28-07-2024,iOS,Paid,West,FALSE,Unknown,2024-07,349,0
558,19-12-2024,Android,Referral,North,FALSE,Friend,2024-12,205,0
559,31-01-2025,iOS,Paid,West,FALSE,Unknown,2025-01,162,0
560,13-02-2024,iOS,Organic,North,FALSE,Unknown,2024-02,515,0
561,02-10-2024,iOS,Organic,West,FALSE,Unknown,2024-10,283,0
562,13-08-2024,Android,Organic,West,TRUE,Unknown,2024-08,333,0
563,10-07-2024,iOS,Organic,North,FALSE,Unknown,2024-07,367,0
564,10-04-2025,iOS,Social,West,TRUE,Unknown,2025-04,93,0
565,15-05-2024,Android,Referral,East,FALSE,Friend,2024-05,423,0
566,01-06-2024,iOS,Paid,West,FALSE,Unknown,2024-06,406,0
567,18-09-2024,Android,Paid,South,TRUE,Unknown,2024-09,297,0
568,10-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,183,0
569,07-02-2024,Android,Referral,East,TRUE,Friend,2024-02,521,0
570,31-08-2024,Android,Social,South,TRUE,Unknown,2024-08,315,0
571,05-11-2024,Android,Organic,East,TRUE,Unknown,2024-11,249,0
572,24-11-2024,iOS,Organic,South,FALSE,Unknown,2024-11,230,0
573,22-06-2025,Android,Referral,West,FALSE,PromoCode,2025-06,20,0
574,26-09-2024,iOS,Paid,East,FALSE,Unknown,2024-09,289,0
575,17-06-2024,iOS,Paid,West,TRUE,Unknown,2024-06,390,0
576,04-12-2024,Android,Referral,South,TRUE,Friend,2024-12,220,0
577,01-07-2024,iOS,Paid,East,TRUE,Unknown,2024-07,376,0
578,31-08-2024,Web,Organic,North,FALSE,Unknown,2024-08,315,1
579,27-06-2025,iOS,Organic,East,TRUE,Unknown,2025-06,15,0
580,06-03-2025,iOS,Paid,West,FALSE,Unknown,2025-03,128,0
581,05-12-2024,Web,Social,North,FALSE,Unknown,2024-12,219,1
582,13-09-2024,iOS,Social,North,FALSE,Unknown,2024-09,302,0
583,28-06-2025,Android,Social,South,TRUE,Unknown,2025-06,14,0
584,08-03-2025,iOS,Referral,North,FALSE,Influencer,2025-03,126,0
585,27-01-2024,iOS,Paid,North,TRUE,Unknown,2024-01,532,0
586,05-12-2024,Android,Referral,South,TRUE,Friend,2024-12,219,0
587,01-02-2024,Android,Social,East,FALSE,Unknown,2024-02,527,0
588,22-04-2025,iOS,Organic,West,TRUE,Unknown,2025-04,81,0
589,28-04-2024,Android,Paid,East,FALSE,Unknown,2024-04,440,0
590,08-03-2025,Web,Referral,North,FALSE,PromoCode,2025-03,126,1
591,28-05-2025,Android,Referral,West,FALSE,Friend,2025-05,45,0
592,03-01-2024,Android,Organic,East,TRUE,Unknown,2024-01,556,0
593,19-02-2025,Android,Paid,West,TRUE,Unknown,2025-02,143,0
594,22-07-2024,Android,Referral,North,TRUE,Influencer,2024-07,355,0
595,26-03-2025,iOS,Paid,East,FALSE,Unknown,2025-03,108,0
596,14-05-2025,Web,Referral,West,TRUE,PromoCode,2025-05,59,1
597,30-09-2024,iOS,Organic,West,TRUE,Unknown,2024-09,285,0
598,15-06-2025,Android,Social,East,TRUE,Unknown,2025-06,27,0
599,11-05-2024,Android,Paid,East,TRUE,Unknown,2024-05,427,0
600,23-03-2025,iOS,Paid,North,FALSE,Unknown,2025-03,111,0
601,19-07-2024,Web,Organic,South,TRUE,Unknown,2024-07,358,1
602,12-05-2024,Android,Organic,West,TRUE,Unknown,2024-05,426,0
603,22-12-2024,Android,Referral,East,TRUE,PromoCode,2024-12,202,0
604,14-05-2024,Android,Paid,East,TRUE,Unknown,2024-05,424,0
605,17-01-2025,iOS,Paid,East,FALSE,Unknown,2025-01,176,0
606,27-04-2024,iOS,Organic,West,FALSE,Unknown,2024-04,441,0
607,27-01-2024,Android,Social,North,FALSE,Unknown,2024-01,532,0
608,15-03-2025,Android,Referral,South,TRUE,Influencer,2025-03,119,0
609,15-03-2025,iOS,Organic,West,TRUE,Unknown,2025-03,119,0
610,07-01-2025,Android,Referral,North,TRUE,Friend,2025-01,186,0
611,01-01-2025,Android,Social,West,TRUE,Unknown,2025-01,192,0
612,29-05-2025,Android,Referral,West,TRUE,Influencer,2025-05,44,0
613,24-10-2024,Android,Organic,East,TRUE,Unknown,2024-10,261,0
614,28-07-2024,Android,Referral,North,FALSE,Influencer,2024-07,349,0
615,09-07-2024,iOS,Organic,East,TRUE,Unknown,2024-07,368,0
616,25-05-2025,iOS,Organic,East,TRUE,Unknown,2025-05,48,0
617,26-10-2024,iOS,Organic,North,TRUE,Unknown,2024-10,259,0
618,10-04-2025,iOS,Paid,East,FALSE,Unknown,2025-04,93,0
619,04-03-2024,Android,Organic,East,TRUE,Unknown,2024-03,495,0
620,03-06-2024,iOS,Social,South,TRUE,Unknown,2024-06,404,0
621,24-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,261,0
622,09-06-2024,iOS,Organic,North,TRUE,Unknown,2024-06,398,0
623,29-11-2024,Web,Paid,East,TRUE,Unknown,2024-11,225,1
624,22-04-2024,Android,Organic,East,TRUE,Unknown,2024-04,446,0
625,07-06-2024,Android,Paid,North,FALSE,Unknown,2024-06,400,0
626,06-07-2024,Android,Organic,North,TRUE,Unknown,2024-07,371,0
627,23-09-2024,Android,Organic,West,TRUE,Unknown,2024-09,292,0
628,15-01-2024,Android,Organic,North,TRUE,Unknown,2024-01,544,0
629,24-04-2024,iOS,Paid,West,TRUE,Unknown,2024-04,444,0
630,29-04-2025,Web,Organic,East,TRUE,Unknown,2025-04,74,1
631,12-03-2024,Android,Referral,South,TRUE,PromoCode,2024-03,487,0
632,21-03-2024,Android,Referral,South,TRUE,Friend,2024-03,478,0
633,16-06-2024,Android,Referral,West,TRUE,PromoCode,2024-06,391,0
634,17-11-2024,iOS,Paid,East,TRUE,Unknown,2024-11,237,0
635,03-03-2024,Android,Paid,East,TRUE,Unknown,2024-03,496,0
636,08-09-2024,Android,Social,East,TRUE,Unknown,2024-09,307,0
637,24-09-2024,Android,Organic,North,FALSE,Unknown,2024-09,291,0
638,28-05-2024,Android,Organic,East,TRUE,Unknown,2024-05,410,0
639,07-04-2024,Android,Organic,North,TRUE,Unknown,2024-04,461,0
640,26-04-2024,iOS,Organic,West,TRUE,Unknown,2024-04,442,0
641,06-01-2024,Android,Organic,South,TRUE,Unknown,2024-01,553,0
642,15-04-2024,iOS,Referral,West,FALSE,Influencer,2024-04,453,0
643,31-03-2024,Android,Paid,East,FALSE,Unknown,2024-03,468,0
644,14-02-2025,iOS,Social,East,TRUE,Unknown,2025-02,148,0
645,02-07-2024,iOS,Organic,West,TRUE,Unknown,2024-07,375,0
646,22-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,112,0
647,13-04-2025,Android,Social,North,FALSE,Unknown,2025-04,90,0
648,24-11-2024,Android,Social,North,TRUE,Unknown,2024-11,230,0
649,14-04-2025,iOS,Paid,South,TRUE,Unknown,2025-04,89,0
650,19-03-2024,Android,Paid,South,FALSE,Unknown,2024-03,480,0
651,09-02-2025,Web,Social,East,FALSE,Unknown,2025-02,153,1
652,26-05-2025,Android,Paid,West,FALSE,Unknown,2025-05,47,0
653,02-03-2025,iOS,Organic,West,FALSE,Unknown,2025-03,132,0
654,03-05-2025,iOS,Social,East,FALSE,Unknown,2025-05,70,0
655,31-03-2025,iOS,Paid,North,FALSE,Unknown,2025-03,103,0
656,17-09-2024,Android,Organic,South,TRUE,Unknown,2024-09,298,0
657,04-06-2024,Android,Paid,West,FALSE,Unknown,2024-06,403,0
658,25-03-2025,iOS,Paid,East,FALSE,Unknown,2025-03,109,0
659,22-04-2025,Android,Social,North,FALSE,Unknown,2025-04,81,0
660,21-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,113,0
661,09-08-2024,Android,Social,South,TRUE,Unknown,2024-08,337,0
662,24-08-2024,Android,Paid,South,FALSE,Unknown,2024-08,322,0
663,03-04-2025,Android,Paid,East,TRUE,Unknown,2025-04,100,0
664,28-08-2024,Android,Organic,East,TRUE,Unknown,2024-08,318,0
665,16-05-2025,Android,Referral,North,FALSE,Friend,2025-05,57,0
666,17-09-2024,iOS,Social,North,TRUE,Unknown,2024-09,298,0
667,30-03-2025,iOS,Organic,West,TRUE,Unknown,2025-03,104,0
668,26-02-2024,iOS,Organic,North,FALSE,Unknown,2024-02,502,0
669,29-03-2025,Web,Paid,East,TRUE,Unknown,2025-03,105,1
670,21-05-2025,Android,Referral,South,TRUE,PromoCode,2025-05,52,0
671,26-01-2024,Android,Organic,East,TRUE,Unknown,2024-01,533,0
672,17-05-2024,Android,Referral,West,FALSE,PromoCode,2024-05,421,0
673,03-03-2025,Android,Paid,West,TRUE,Unknown,2025-03,131,0
674,28-05-2024,Web,Organic,South,TRUE,Unknown,2024-05,410,1
675,12-12-2024,Android,Paid,East,FALSE,Unknown,2024-12,212,0
676,28-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,165,0
677,28-01-2024,Android,Referral,East,TRUE,Friend,2024-01,531,0
678,06-01-2025,Android,Referral,West,TRUE,PromoCode,2025-01,187,0
679,10-05-2025,iOS,Paid,South,FALSE,Unknown,2025-05,63,0
680,06-08-2024,Android,Organic,West,FALSE,Unknown,2024-08,340,0
681,14-02-2025,Web,Organic,East,TRUE,Unknown,2025-02,148,1
682,11-03-2024,Android,Social,East,TRUE,Unknown,2024-03,488,0
683,07-05-2024,Android,Paid,West,FALSE,Unknown,2024-05,431,0
684,13-04-2025,iOS,Paid,North,TRUE,Unknown,2025-04,90,0
685,03-11-2024,Android,Paid,South,TRUE,Unknown,2024-11,251,0
686,02-04-2025,Web,Paid,South,TRUE,Unknown,2025-04,101,1
687,07-06-2025,Web,Organic,West,TRUE,Unknown,2025-06,35,1
688,15-05-2024,iOS,Organic,West,FALSE,Unknown,2024-05,423,0
689,23-03-2025,iOS,Organic,North,TRUE,Unknown,2025-03,111,0
690,04-10-2024,Android,Referral,South,TRUE,Influencer,2024-10,281,0
691,30-06-2025,Web,Organic,North,FALSE,Unknown,2025-06,12,1
692,12-07-2024,Android,Organic,South,TRUE,Unknown,2024-07,365,0
693,05-05-2024,iOS,Referral,West,FALSE,Friend,2024-05,433,0
694,18-06-2025,Web,Organic,South,FALSE,Unknown,2025-06,24,1
695,09-01-2025,Web,Referral,South,TRUE,Friend,2025-01,184,1
696,31-01-2024,iOS,Organic,South,FALSE,Unknown,2024-01,528,0
697,05-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,249,0
698,09-06-2025,Web,Paid,North,TRUE,Unknown,2025-06,33,1
699,22-04-2025,iOS,Organic,South,TRUE,Unknown,2025-04,81,0
700,13-06-2025,Web,Social,East,FALSE,Unknown,2025-06,29,1
701,01-10-2024,iOS,Paid,North,FALSE,Unknown,2024-10,284,0
702,16-01-2024,Android,Organic,West,FALSE,Unknown,2024-01,543,0
703,18-02-2024,Android,Organic,West,TRUE,Unknown,2024-02,510,0
704,07-10-2024,Android,Paid,South,TRUE,Unknown,2024-10,278,0
705,09-05-2025,iOS,Organic,West,FALSE,Unknown,2025-05,64,0
706,01-04-2024,Android,Organic,North,TRUE,Unknown,2024-04,467,0
707,06-01-2024,Android,Paid,East,TRUE,Unknown,2024-01,553,0
708,13-06-2025,Android,Social,East,TRUE,Unknown,2025-06,29,0
709,22-02-2024,iOS,Paid,East,FALSE,Unknown,2024-02,506,0
710,28-08-2024,Android,Referral,West,FALSE,Influencer,2024-08,318,0
711,03-09-2024,Android,Social,South,TRUE,Unknown,2024-09,312,0
712,05-03-2024,Android,Organic,West,TRUE,Unknown,2024-03,494,0
713,24-03-2025,Android,Social,South,FALSE,Unknown,2025-03,110,0
714,22-09-2024,Android,Referral,East,FALSE,Influencer,2024-09,293,0
715,12-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,242,0
716,10-02-2025,Android,Social,West,FALSE,Unknown,2025-02,152,0
717,20-08-2024,Web,Organic,North,TRUE,Unknown,2024-08,326,1
718,13-05-2025,iOS,Organic,East,TRUE,Unknown,2025-05,60,0
719,30-05-2024,Android,Referral,South,TRUE,Friend,2024-05,408,0
720,31-05-2025,Web,Paid,North,TRUE,Unknown,2025-05,42,1
721,12-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,212,0
722,31-05-2024,iOS,Organic,North,FALSE,Unknown,2024-05,407,0
723,19-07-2024,iOS,Referral,North,TRUE,Friend,2024-07,358,0
724,17-08-2024,Android,Referral,West,FALSE,PromoCode,2024-08,329,0
725,23-06-2025,Android,Paid,South,TRUE,Unknown,2025-06,19,0
726,23-03-2024,Android,Social,West,TRUE,Unknown,2024-03,476,0
727,28-11-2024,Android,Organic,East,TRUE,Unknown,2024-11,226,0
728,22-08-2024,iOS,Organic,South,FALSE,Unknown,2024-08,324,0
729,02-03-2025,Android,Referral,North,FALSE,Friend,2025-03,132,0
